identificationType,fileIdentifier,fileSize,ArtifactId,similarity(s),RawLicenseName(s),licenseName(s),licenseURL(s),auther(s),relatedURL(s),name,description
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-javamail.LICENSE,4348,?--sun-javamail.LICENSE--0,"0.84704,
0.82841",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-java-transaction-api.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-javamail.LICENSE",,,,sun-javamail.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-jsr-spec-04-2006.LICENSE,9633,?--sun-jsr-spec-04-2006.LICENSE--0,"0.86169,
0.85935,
0.85765",,"calculate-Linux/oracle-java-documentation-11,
calculate-Linux/oracle-java-documentation-8,
calculate-Linux/sun-jsr67",,,,sun-jsr-spec-04-2006.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-jta-spec-1.0.1.LICENSE,2647,?--sun-jta-spec-1.0.1.LICENSE--0,0.82709,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-jta-spec-1.0.1.LICENSE,,,,sun-jta-spec-1.0.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-jta-spec-1.0.1B.LICENSE,6710,?--sun-jta-spec-1.0.1B.LICENSE--0,"0.88198,
0.87061,
0.86477",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-ejb-spec-2.1.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-jta-spec-1.0.1B.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-sdk-spec-1.1.LICENSE",,,,sun-jta-spec-1.0.1B.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-no-high-risk-activities.LICENSE,939,?--sun-no-high-risk-activities.LICENSE--0,0.76726,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-no-high-risk-activities.LICENSE,,,,sun-no-high-risk-activities.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-project-x.LICENSE,12917,?--sun-project-x.LICENSE--0,0.92264,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-project-x.LICENSE,,,,sun-project-x.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-prop-non-commercial.LICENSE,937,?--sun-prop-non-commercial.LICENSE--0,0.66758,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-prop-non-commercial.LICENSE,,,,sun-prop-non-commercial.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-rpc.LICENSE,1190,?--sun-rpc.LICENSE--0,"0.73362,
0.74132,
0.77017",,"spdx/Rdisc,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-rpc.LICENSE",,,,sun-rpc.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-sdk-spec-1.1.LICENSE,6624,?--sun-sdk-spec-1.1.LICENSE--0,"0.87707,
0.87248,
0.84455",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-ejb-spec-2.1.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-jta-spec-1.0.1B.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-sdk-spec-1.1.LICENSE",,,,sun-sdk-spec-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-sissl-1.0.LICENSE,14381,?--sun-sissl-1.0.LICENSE--0,0.90628,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-sissl-1.0.LICENSE,,,,sun-sissl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-sissl-1.1.LICENSE,15180,?--sun-sissl-1.1.LICENSE--0,"0.87947,
0.85961,
0.89466",,"spdx/SISSL-1.1,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-sissl-1.1.LICENSE",,,,sun-sissl-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-sissl-1.2.LICENSE,13022,?--sun-sissl-1.2.LICENSE--0,"0.89188,
0.90925",,"spdx/SISSL-1.2,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-sissl-1.2.LICENSE",,,,sun-sissl-1.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-ssscfr-1.1.LICENSE,23279,?--sun-ssscfr-1.1.LICENSE--0,0.94814,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-ssscfr-1.1.LICENSE,,,,sun-ssscfr-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sunpro.LICENSE,178,?--sunpro.LICENSE--0,"0.66589,
0.65810",,"research/scancode-toolkit/src/licensedcode/data/licenses/sunpro.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/licenses/newlib/newlib_license_7",,,,sunpro.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\supervisor.LICENSE,9545,?--supervisor.LICENSE--0,0.89143,,research/scancode-toolkit/src/licensedcode/data/licenses/supervisor.LICENSE,,,,supervisor.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\svndiff.LICENSE,1576,?--svndiff.LICENSE--0,0.79394,,research/scancode-toolkit/src/licensedcode/data/licenses/svndiff.LICENSE,,,,svndiff.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\swig.LICENSE,298,?--swig.LICENSE--0,0.63316,,research/scancode-toolkit/src/licensedcode/data/licenses/swig.LICENSE,,,,swig.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\swl.LICENSE,2128,?--swl.LICENSE--0,"0.77974,
0.78438",,spdx/SWL,,,,swl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sybase.LICENSE,20949,?--sybase.LICENSE--0,"0.91592,
0.91521,
0.89268",,spdx/Watcom-1.0,,,,sybase.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\synopsys-attribution.LICENSE,1587,?--synopsys-attribution.LICENSE--0,0.77348,,research/scancode-toolkit/src/licensedcode/data/licenses/synopsys-attribution.LICENSE,,,,synopsys-attribution.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\synopsys-mit.LICENSE,1693,?--synopsys-mit.LICENSE--0,0.77323,,research/scancode-toolkit/src/licensedcode/data/licenses/synopsys-mit.LICENSE,,,,synopsys-mit.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\syntext-serna-exception-1.0.LICENSE,2756,?--syntext-serna-exception-1.0.LICENSE--0,0.80827,,research/scancode-toolkit/src/licensedcode/data/licenses/syntext-serna-exception-1.0.LICENSE,,,,syntext-serna-exception-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\takao-abe.LICENSE,2153,?--takao-abe.LICENSE--0,0.71676,,research/scancode-toolkit/src/licensedcode/data/licenses/takao-abe.LICENSE,,,,takao-abe.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\takuya-ooura.LICENSE,199,?--takuya-ooura.LICENSE--0,0.70505,,research/scancode-toolkit/src/licensedcode/data/licenses/takuya-ooura.LICENSE,,,,takuya-ooura.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\taligent-jdk.LICENSE,411,?--taligent-jdk.LICENSE--0,0.74200,,research/scancode-toolkit/src/licensedcode/data/licenses/taligent-jdk.LICENSE,,,,taligent-jdk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tanuki-community-sla-1.0.LICENSE,18501,?--tanuki-community-sla-1.0.LICENSE--0,"0.88393,
0.89171",,calculate-Linux/tanuki-community,,,,tanuki-community-sla-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tanuki-community-sla-1.1.LICENSE,20158,?--tanuki-community-sla-1.1.LICENSE--0,"0.84844,
0.88703,
0.88330",,"calculate-Linux/tanuki-community,
research/scancode-toolkit/src/licensedcode/data/licenses/tanuki-community-sla-1.1.LICENSE",,,,tanuki-community-sla-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tanuki-community-sla-1.2.LICENSE,20158,?--tanuki-community-sla-1.2.LICENSE--0,"0.85538,
0.88902,
0.87891",,"calculate-Linux/tanuki-community,
research/scancode-toolkit/src/licensedcode/data/licenses/tanuki-community-sla-1.1.LICENSE",,,,tanuki-community-sla-1.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tanuki-community-sla-1.3.LICENSE,54397,?--tanuki-community-sla-1.3.LICENSE--0,"0.90024,
0.91642",,Approved/Tanuki Software license,,,,tanuki-community-sla-1.3.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tatu-ylonen.LICENSE,347,?--tatu-ylonen.LICENSE--0,0.72336,,research/scancode-toolkit/src/licensedcode/data/licenses/tatu-ylonen.LICENSE,,,,tatu-ylonen.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tcl.LICENSE,2253,?--tcl.LICENSE--0,"0.81102,
0.80875",,spdx/TCL,,,,tcl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tcp-wrappers.LICENSE,1238,?--tcp-wrappers.LICENSE--0,"0.77835,
0.77297,
0.76616",,spdx/TCP-wrappers,,,,tcp-wrappers.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\teamdev-services.LICENSE,352,?--teamdev-services.LICENSE--0,0.74098,,research/scancode-toolkit/src/licensedcode/data/licenses/teamdev-services.LICENSE,,,,teamdev-services.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\telerik-eula.LICENSE,26127,?--telerik-eula.LICENSE--0,0.94958,,research/scancode-toolkit/src/licensedcode/data/licenses/telerik-eula.LICENSE,,,,telerik-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tenable-nessus.LICENSE,44203,?--tenable-nessus.LICENSE--0,0.96402,,research/scancode-toolkit/src/licensedcode/data/licenses/tenable-nessus.LICENSE,,,,tenable-nessus.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\term-readkey.LICENSE,183,?--term-readkey.LICENSE--0,0.73089,,research/scancode-toolkit/src/licensedcode/data/licenses/term-readkey.LICENSE,,,,term-readkey.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tested-software.LICENSE,309,?--tested-software.LICENSE--0,0.67617,,research/scancode-toolkit/src/licensedcode/data/licenses/tested-software.LICENSE,,,,tested-software.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tex-exception.LICENSE,256,?--tex-exception.LICENSE--0,0.69394,,research/scancode-toolkit/src/licensedcode/data/licenses/tex-exception.LICENSE,,,,tex-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tex-live.LICENSE,6335,?--tex-live.LICENSE--0,0.88700,,research/scancode-toolkit/src/licensedcode/data/licenses/tex-live.LICENSE,,,,tex-live.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tgppl-1.0.LICENSE,11196,?--tgppl-1.0.LICENSE--0,0.89080,,research/scancode-toolkit/src/licensedcode/data/licenses/tgppl-1.0.LICENSE,,,,tgppl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\things-i-made-public-license.LICENSE,542,?--things-i-made-public-license.LICENSE--0,0.77148,,research/scancode-toolkit/src/licensedcode/data/licenses/things-i-made-public-license.LICENSE,,,,things-i-made-public-license.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\thomas-bandt.LICENSE,672,?--thomas-bandt.LICENSE--0,0.75264,,research/scancode-toolkit/src/licensedcode/data/licenses/thomas-bandt.LICENSE,,,,thomas-bandt.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ti-broadband-apps.LICENSE,6781,?--ti-broadband-apps.LICENSE--0,0.87376,,research/scancode-toolkit/src/licensedcode/data/licenses/ti-broadband-apps.LICENSE,,,,ti-broadband-apps.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ti-restricted.LICENSE,544,?--ti-restricted.LICENSE--0,0.68249,,research/scancode-toolkit/src/licensedcode/data/licenses/ti-restricted.LICENSE,,,,ti-restricted.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tidy.LICENSE,2065,?--tidy.LICENSE--0,0.82005,,research/scancode-toolkit/src/licensedcode/data/licenses/tidy.LICENSE,,,,tidy.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tiger-crypto.LICENSE,688,?--tiger-crypto.LICENSE--0,0.73865,,research/scancode-toolkit/src/licensedcode/data/licenses/tiger-crypto.LICENSE,,,,tiger-crypto.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tigra-calendar-3.2.LICENSE,129,?--tigra-calendar-3.2.LICENSE--0,0.70652,,research/scancode-toolkit/src/licensedcode/data/licenses/tigra-calendar-3.2.LICENSE,,,,tigra-calendar-3.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tigra-calendar-4.0.LICENSE,935,?--tigra-calendar-4.0.LICENSE--0,"0.77349,
0.74124",,"research/scancode-toolkit/src/licensedcode/data/licenses/mit-0.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/tigra-calendar-4.0.LICENSE",,,,tigra-calendar-4.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\timestamp-picker.LICENSE,246,?--timestamp-picker.LICENSE--0,0.64374,,research/scancode-toolkit/src/licensedcode/data/licenses/timestamp-picker.LICENSE,,,,timestamp-picker.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tizen-sdk.LICENSE,12805,?--tizen-sdk.LICENSE--0,0.92662,,research/scancode-toolkit/src/licensedcode/data/licenses/tizen-sdk.LICENSE,,,,tizen-sdk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tmate.LICENSE,2627,?--tmate.LICENSE--0,"0.81658,
0.80957,
0.81364",,"spdx/TMate,
research/scancode-toolkit/src/licensedcode/data/licenses/tmate.LICENSE",,,,tmate.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\torque-1.1.LICENSE,3995,?--torque-1.1.LICENSE--0,"0.85312,
0.83803,
0.84732",,spdx/TORQUE-1.1,,,,torque-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tosl.LICENSE,2058,?--tosl.LICENSE--0,"0.81537,
0.82996",,spdx/TOSL,,,,tosl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tpl-1.0.LICENSE,24410,?--tpl-1.0.LICENSE--0,0.90347,,research/scancode-toolkit/src/licensedcode/data/licenses/tpl-1.0.LICENSE,,,,tpl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\trca-odl-1.0.LICENSE,5675,?--trca-odl-1.0.LICENSE--0,0.90052,,research/scancode-toolkit/src/licensedcode/data/licenses/trca-odl-1.0.LICENSE,,,,trca-odl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\treeview-developer.LICENSE,6681,?--treeview-developer.LICENSE--0,"0.89908,
0.89732",,research/scancode-toolkit/src/licensedcode/data/licenses/treeview-developer.LICENSE,,,,treeview-developer.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\treeview-distributor.LICENSE,6620,?--treeview-distributor.LICENSE--0,"0.90133,
0.89628",,research/scancode-toolkit/src/licensedcode/data/licenses/treeview-developer.LICENSE,,,,treeview-distributor.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\triptracker.LICENSE,932,?--triptracker.LICENSE--0,0.79194,,research/scancode-toolkit/src/licensedcode/data/licenses/triptracker.LICENSE,,,,triptracker.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\trolltech-gpl-exception-1.2.LICENSE,3774,?--trolltech-gpl-exception-1.2.LICENSE--0,0.79553,,research/scancode-toolkit/src/licensedcode/data/licenses/trolltech-gpl-exception-1.2.LICENSE,,,,trolltech-gpl-exception-1.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\truecrypt-3.1.LICENSE,22841,?--truecrypt-3.1.LICENSE--0,"0.90713,
0.91402,
0.92901",,"FSF/Truecrypt-3.0,
research/scancode-toolkit/src/licensedcode/data/licenses/truecrypt-3.1.LICENSE",,,,truecrypt-3.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tso-license.LICENSE,861,?--tso-license.LICENSE--0,0.77678,,research/scancode-toolkit/src/licensedcode/data/licenses/tso-license.LICENSE,,,,tso-license.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ttf2pt1.LICENSE,3589,?--ttf2pt1.LICENSE--0,"0.82895,
0.84328",,"calculate-Linux/ttf2pt1,
research/scancode-toolkit/src/licensedcode/data/licenses/ttf2pt1.LICENSE",,,,ttf2pt1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tu-berlin-2.0.LICENSE,1158,?--tu-berlin-2.0.LICENSE--0,"0.79402,
0.75935,
0.78800",,"spdx/TU-Berlin-1.0,
spdx/TU-Berlin-2.0",,,,tu-berlin-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tu-berlin.LICENSE,543,?--tu-berlin.LICENSE--0,"0.74317,
0.72885",,"spdx/TU-Berlin-1.0,
research/scancode-toolkit/src/licensedcode/data/licenses/tu-berlin.LICENSE",,,,tu-berlin.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\twisted-snmp.LICENSE,1526,?--twisted-snmp.LICENSE--0,0.78495,,research/scancode-toolkit/src/licensedcode/data/licenses/twisted-snmp.LICENSE,,,,twisted-snmp.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\txl-10.5.LICENSE,1736,?--txl-10.5.LICENSE--0,0.82106,,research/scancode-toolkit/src/licensedcode/data/licenses/txl-10.5.LICENSE,,,,txl-10.5.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\u-boot-exception-2.0.LICENSE,768,?--u-boot-exception-2.0.LICENSE--0,"0.75565,
0.73462",,"research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-uboot.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/u-boot-exception-2.0.LICENSE",,,,u-boot-exception-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ubc.LICENSE,402,?--ubc.LICENSE--0,0.65643,,research/scancode-toolkit/src/licensedcode/data/licenses/ubc.LICENSE,,,,ubc.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ubdl.LICENSE,2931,?--ubdl.LICENSE--0,0.80521,,research/scancode-toolkit/src/licensedcode/data/licenses/ubdl.LICENSE,,,,ubdl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ubuntu-font-1.0.LICENSE,4673,?--ubuntu-font-1.0.LICENSE--0,"0.82906,
0.82707,
0.82277",,calculate-Linux/UbuntuFontLicense-1.0,,,,ubuntu-font-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ucl-1.0.LICENSE,10505,?--ucl-1.0.LICENSE--0,"0.89019,
0.87253,
0.85836",,"spdx/AFL-3.0,
spdx/UCL-1.0",,,,ucl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-data-software.LICENSE,2082,?--unicode-data-software.LICENSE--0,"0.73805,
0.73342",,"research/scancode-toolkit/src/licensedcode/data/licenses/unicode-data-software.LICENSE,
research/scancode-toolkit/thirdparty/unicode-data-software.LICENSE",,,,unicode-data-software.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-dfs-2015.LICENSE,2859,?--unicode-dfs-2015.LICENSE--0,"0.77468,
0.75544,
0.79413",,"spdx/Unicode-DFS-2015,
Approved/UNICODE LICENSE AGREEMENT - DATA FILES AND SOFTWARE",,,,unicode-dfs-2015.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-dfs-2016.LICENSE,2850,?--unicode-dfs-2016.LICENSE--0,"0.80422,
0.78172,
0.79193",,"spdx/Unicode-DFS-2015,
spdx/Unicode-DFS-2016,
Approved/UNICODE DATA FILES AND SOFTWARE.md",,,,unicode-dfs-2016.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-icu-58.LICENSE,20959,?--unicode-icu-58.LICENSE--0,"0.90684,
0.91408,
0.90504",,"Approved/ICU + Third-Party Software Licenses,
research/scancode-toolkit/src/licensedcode/data/licenses/ibm-icu.LICENSE",,,,unicode-icu-58.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-mappings.LICENSE,693,?--unicode-mappings.LICENSE--0,0.72065,,research/scancode-toolkit/src/licensedcode/data/licenses/unicode-mappings.LICENSE,,,,unicode-mappings.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-tou.LICENSE,6149,?--unicode-tou.LICENSE--0,"0.88046,
0.85077,
0.88195",,spdx/Unicode-TOU,,,,unicode-tou.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode.LICENSE,3012,?--unicode.LICENSE--0,"0.79092,
0.78066",,Approved/UNICODE LICENSE AGREEMENT - DATA FILES AND SOFTWARE,,,,unicode.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\universal-foss-exception-1.0.LICENSE,3150,?--universal-foss-exception-1.0.LICENSE--0,"0.76686,
0.80430",,"Approved/universal-foss-exception,
research/scancode-toolkit/src/licensedcode/data/licenses/universal-foss-exception-1.0.LICENSE",,,,universal-foss-exception-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unlicense.LICENSE,1210,?--unlicense.LICENSE--0,"0.74915,
0.74594,
0.75838",,spdx/Unlicense,,,,unlicense.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unlimited-binary-linking.LICENSE,158,?--unlimited-binary-linking.LICENSE--0,0.63994,,research/scancode-toolkit/src/licensedcode/data/licenses/unlimited-binary-linking.LICENSE,,,,unlimited-binary-linking.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unlimited-linking-exception-gpl.LICENSE,455,?--unlimited-linking-exception-gpl.LICENSE--0,"0.67489,
0.64383,
0.64611",,"spdx/GCC-exception-2.0,
spdx/deprecated_GPL-2.0-with-GCC-exception,
calculate-Linux/libgcc",,,,unlimited-linking-exception-gpl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unlimited-linking-exception-lgpl.LICENSE,473,?--unlimited-linking-exception-lgpl.LICENSE--0,"0.67615,
0.69742,
0.68143",,"spdx/GCC-exception-2.0,
research/scancode-toolkit/src/licensedcode/data/licenses/unlimited-linking-exception-gpl.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/unlimited-linking-exception-lgpl.LICENSE",,,,unlimited-linking-exception-lgpl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unpbook.LICENSE,694,?--unpbook.LICENSE--0,0.72743,,research/scancode-toolkit/src/licensedcode/data/licenses/unpbook.LICENSE,,,,unpbook.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unpublished-source.LICENSE,250,?--unpublished-source.LICENSE--0,0.70547,,research/scancode-toolkit/src/licensedcode/data/licenses/unpublished-source.LICENSE,,,,unpublished-source.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unrar.LICENSE,1933,?--unrar.LICENSE--0,"0.80326,
0.76965,
0.79195",,"calculate-Linux/unRAR,
Approved/UnRar license",,,,unrar.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\uofu-rfpl.LICENSE,11688,?--uofu-rfpl.LICENSE--0,"0.85646,
0.86570,
0.87261",,FSF/UtahPublicLicense,,,,uofu-rfpl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\uoi-ncsa.LICENSE,1504,?--uoi-ncsa.LICENSE--0,"0.72175,
0.70959,
0.73137",,"spdx/NCSA,
calculate-Linux/UoI-NCSA",,,,uoi-ncsa.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\upl-1.0.LICENSE,1832,?--upl-1.0.LICENSE--0,"0.76892,
0.76802,
0.74891",,spdx/UPL-1.0,,,,upl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\upx-exception-2.0-plus.LICENSE,1235,?--upx-exception-2.0-plus.LICENSE--0,0.78044,,research/scancode-toolkit/src/licensedcode/data/licenses/upx-exception-2.0-plus.LICENSE,,,,upx-exception-2.0-plus.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\us-govt-unlimited-rights.LICENSE,1015,?--us-govt-unlimited-rights.LICENSE--0,0.73619,,research/scancode-toolkit/src/licensedcode/data/licenses/us-govt-unlimited-rights.LICENSE,,,,us-govt-unlimited-rights.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\vbaccelerator.LICENSE,777,?--vbaccelerator.LICENSE--0,0.74439,,research/scancode-toolkit/src/licensedcode/data/licenses/vbaccelerator.LICENSE,,,,vbaccelerator.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\vcalendar.LICENSE,2400,?--vcalendar.LICENSE--0,0.77076,,research/scancode-toolkit/src/licensedcode/data/licenses/vcalendar.LICENSE,,,,vcalendar.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\verbatim-manual.LICENSE,968,?--verbatim-manual.LICENSE--0,"0.78440,
0.76032",,calculate-Linux/man-pages,,,,verbatim-manual.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\verisign.LICENSE,2309,?--verisign.LICENSE--0,0.83795,,research/scancode-toolkit/src/licensedcode/data/licenses/verisign.LICENSE,,,,verisign.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\vic-metcalfe-pd.LICENSE,573,?--vic-metcalfe-pd.LICENSE--0,0.76864,,research/scancode-toolkit/src/licensedcode/data/licenses/vic-metcalfe-pd.LICENSE,,,,vic-metcalfe-pd.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\vicomsoft-software.LICENSE,3583,?--vicomsoft-software.LICENSE--0,0.82901,,research/scancode-toolkit/src/licensedcode/data/licenses/vicomsoft-software.LICENSE,,,,vicomsoft-software.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\vim.LICENSE,5658,?--vim.LICENSE--0,0.81778,,research/scancode-toolkit/src/licensedcode/data/licenses/vim.LICENSE,,,,vim.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\visual-numerics.LICENSE,765,?--visual-numerics.LICENSE--0,0.72968,,research/scancode-toolkit/src/licensedcode/data/licenses/visual-numerics.LICENSE,,,,visual-numerics.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\vitesse-prop.LICENSE,1160,?--vitesse-prop.LICENSE--0,0.78644,,research/scancode-toolkit/src/licensedcode/data/licenses/vitesse-prop.LICENSE,,,,vitesse-prop.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\vixie-cron.LICENSE,769,?--vixie-cron.LICENSE--0,0.76156,,research/scancode-toolkit/src/licensedcode/data/licenses/vixie-cron.LICENSE,,,,vixie-cron.LICENSE,
